ClassID,UnlockArgNum,MaxLevel,Price1,Time1,Price2,Time2,Price3,Time3,Price4,Time4,Price5,Time5,Price6,Time6,Price7,Time7,Price8,Time8,Price9,Time9,Price10,Time10,ClassName,UnlockScr,UnlockArgStr,UnlockDesc,ScrCalcPrice
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta11,,,,ABIL_PELTASTA11_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta15,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 2서클 필요 ,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta16,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 3서클 필요 ,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta12,,,,ABIL_PELTASTA12_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta17,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 2서클 필요 ,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta18,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 3서클 필요 ,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta13,,,,ABIL_PELTASTA13_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta19,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 2서클 필요 ,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta20,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 3서클 필요 ,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta14,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 2서클 필요 ,ABIL_PELTASTA14_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta21,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 3서클 필요 ,
0,0,0,0,0,0,0,32768,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,Peltasta1,,,,
0,0,0,0,0,0,0,32768,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,Impact,,,,
0,0,0,8192,0,8192,0,45056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta4,UNLOCK_ABIL_CIRCLE,Char1_3,펠타스타 2서클 필요 ,
0,0,0,0,0,0,0,32768,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,Peltasta5,,,,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta6,,,,
0,0,0,0,0,0,0,32768,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,Peltasta10,,,,
0,0,0,32768,0,32768,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peltasta8,,,,
