ClassID,UnlockArgNum,MaxLevel,Price1,Time1,Price2,Time2,Price3,Time3,Price4,Time4,Price5,Time5,Price6,Time6,Price7,Time7,Price8,Time8,Price9,Time9,Price10,Time10,ClassName,UnlockScr,UnlockArgStr,UnlockDesc,ScrCalcPrice
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger11,,,,ABIL_RANGER11_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger15,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 2서클 필요,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger16,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger12,,,,ABIL_RANGER12_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger17,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 2서클 필요,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger18,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger14,,,,ABIL_RANGER14_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger21,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 2서클 필요,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger22,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger25,,,,ABIL_RANGER25_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger26,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 2서클 필요,
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger27,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger28,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 2서클 필요,ABIL_RANGER28_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger29,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger13,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 3서클 필요,ABIL_RANGER13_PRICE
0,0,0,32768,0,32768,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ranger1,,,,
0,0,0,0,0,0,0,32768,0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,Ranger3,UNLOCK_ABIL_CIRCLE,Char3_4,레인저 3서클 필요,
