ClassID,UnlockArgNum,MaxLevel,Price1,Time1,Price2,Time2,Price3,Time3,Price4,Time4,Price5,Time5,Price6,Time6,Price7,Time7,Price8,Time8,Price9,Time9,Price10,Time10,ClassName,UnlockScr,UnlockArgStr,UnlockDesc,ScrCalcPrice
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper11,,,,ABIL_SAPPER11_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper15,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 2서클 필요,
0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper16,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper12,,,,ABIL_SAPPER12_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper17,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 2서클 필요,
0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper18,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper13,,,,ABIL_SAPPER13_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper19,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 2서클 필요,
0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper20,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 3서클 필요,
0,0,15360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper14,,,,ABIL_SAPPER14_PRICE
0,0,0,16384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper21,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 2서클 필요,
0,0,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper22,UNLOCK_ABIL_CIRCLE,Char3_5,새퍼 3서클 필요,
0,0,0,8192,0,8192,0,45056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper1,,,,
0,0,0,16384,0,16384,0,24576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper2,,,,
0,0,0,57344,0,57344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sapper3,,,,
